Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Contract_Month-to-month,NoSeniorCitizen_Contract_Month-to-month,PaymentMethod0_Contract_Month-to-month0,InternetService_Fiber optic,StreamingTV_NoInternetService,No_OB_DP_TS,TotalServices,SenCit_Dependents,Partner_Dependents,SenCit_Partner,SenCit_Contract,SenCit_TechSupport,SenCit_PayMeth,Contract_mean_totCharges,Contract_totCharges_diff,PayMeth_mean_monthCharges,PayMeth_monthCharges_diff,Tenure_cat,MonthlyCharges_cat
1,0,0,0,19,1,0,1,0,0,0,2,0,2,1,1,1,87.7,1725.95,0,1,0,0,0,1,1,2,0,0,0,1,2,1,3018.965635738831,-1293.0156357388312,66.7036565324568,20.9963434675432,1,0
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,0,19.65,19.65,1,0,1,1,1,0,1,7,0,0,0,0,1,0,1370.9231314432975,-1351.2731314432974,62.961703124999964,-43.311703124999966,0,0
0,0,0,0,15,1,2,2,1,1,1,1,1,1,0,1,1,25.4,399.6,1,0,1,0,1,0,1,7,0,0,0,0,1,1,1370.9231314432975,-971.3231314432975,66.7036565324568,-41.303656532456806,1,0
1,1,1,0,23,1,0,1,0,0,0,0,2,2,0,1,0,90.45,2117.25,0,0,0,1,0,1,0,2,1,1,2,1,1,1,1370.9231314432975,746.3268685567025,62.961703124999964,27.48829687500004,1,0
0,0,1,1,4,1,0,1,0,0,0,0,0,2,0,0,0,80.85,302.75,1,0,1,1,0,1,0,2,1,2,1,0,0,0,1370.9231314432975,-1068.1731314432975,62.961703124999964,17.88829687500003,0,0
1,0,1,0,13,1,2,0,0,0,2,0,2,2,1,1,0,75.3,989.45,1,1,0,0,1,1,1,1,0,1,1,1,0,0,3018.965635738831,-2029.5156357388312,62.961703124999964,12.338296875000033,1,0
1,0,1,0,36,0,1,0,2,0,2,0,0,0,1,0,0,35.35,1317.95,0,1,0,0,1,1,1,0,0,1,1,1,0,0,3018.965635738831,-1701.0156357388312,62.961703124999964,-27.611703124999963,3,0
1,0,0,0,69,0,1,0,2,2,0,2,2,2,2,1,1,60.05,4176.7,0,1,0,0,1,1,1,0,0,0,0,2,2,1,3683.643191800877,493.05680819912277,66.7036565324568,-6.653656532456807,5,0
1,0,1,1,70,1,2,0,2,0,2,0,2,0,2,0,1,68.95,4858.7,0,1,0,0,1,1,1,1,1,2,1,2,0,1,3683.643191800877,1175.0568081991228,66.7036565324568,2.2463434675431984,5,0
0,0,1,1,69,1,2,2,1,1,1,1,1,1,2,1,1,25.6,1673.4,0,1,0,0,1,0,1,7,1,2,1,2,1,1,3683.643191800877,-2010.243191800877,66.7036565324568,-41.1036565324568,5,0
0,0,0,0,10,1,2,1,0,2,2,0,0,2,0,1,0,94.85,953.45,1,0,1,1,0,1,1,2,0,0,0,0,0,0,1370.9231314432975,-417.47313144329746,62.961703124999964,31.88829687500003,0,0
1,1,0,0,24,1,0,1,0,0,0,0,0,0,0,0,1,70.0,1732.6,0,0,0,0,0,1,0,2,1,0,1,1,1,2,1370.9231314432975,361.6768685567024,66.7036565324568,3.2963434675431955,2,0
0,0,1,1,15,1,0,2,1,1,1,1,1,1,1,0,0,20.55,295.95,0,1,0,0,1,0,1,7,1,2,1,1,1,0,3018.965635738831,-2723.0156357388314,62.961703124999964,-42.41170312499996,1,0
1,0,1,0,24,1,2,1,0,0,0,0,2,2,0,1,0,93.0,2248.05,0,0,1,1,0,1,0,2,0,1,1,0,0,0,1370.9231314432975,877.1268685567027,62.961703124999964,30.038296875000036,2,0
1,0,0,0,10,1,0,2,1,1,1,1,1,1,1,0,0,19.5,225.85,0,1,0,0,1,0,1,7,0,0,0,1,1,0,3018.965635738831,-2793.1156357388313,62.961703124999964,-43.461703124999964,0,0
0,0,0,0,36,1,0,2,1,1,1,1,1,1,1,1,1,19.25,679.8,0,1,0,0,1,0,1,7,0,0,0,1,1,1,3018.965635738831,-2339.165635738831,66.7036565324568,-47.453656532456804,3,0
1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,46.05,80.35,1,0,1,0,1,1,0,1,0,0,0,0,0,1,1370.9231314432975,-1290.5731314432976,66.7036565324568,-20.653656532456807,0,0
1,0,0,0,8,1,0,1,0,0,0,0,0,0,0,1,0,70.1,551.35,1,0,1,1,0,1,0,2,0,0,0,0,0,0,1370.9231314432975,-819.5731314432975,62.961703124999964,7.13829687500003,0,0
1,0,1,1,62,1,0,1,2,2,0,0,0,0,1,1,1,81.45,4983.05,0,1,0,0,0,1,1,2,1,2,1,1,0,1,3018.965635738831,1964.084364261169,66.7036565324568,14.746343467543198,5,0
1,0,0,1,3,1,2,1,0,0,2,0,0,2,0,0,0,91.85,257.05,1,0,1,1,0,1,1,2,1,1,0,0,0,0,1370.9231314432975,-1113.8731314432976,62.961703124999964,28.88829687500003,0,0
1,1,0,0,60,1,2,0,2,2,0,0,0,2,1,1,0,71.75,4374.55,0,1,0,0,1,1,1,1,1,0,1,2,1,1,3018.965635738831,1355.584364261169,62.961703124999964,8.788296875000036,5,0
1,0,0,0,56,1,2,1,2,2,0,0,0,0,0,1,0,86.4,4922.4,0,0,1,1,0,1,1,2,0,0,0,0,0,0,1370.9231314432975,3551.4768685567024,62.961703124999964,23.43829687500004,4,0
0,1,1,0,20,1,2,1,0,0,2,0,2,0,0,0,0,90.8,1951.0,1,0,0,1,0,1,1,2,1,1,2,1,1,1,1370.9231314432975,580.0768685567025,62.961703124999964,27.838296875000033,1,0
0,0,0,0,5,1,0,1,0,2,0,0,2,2,0,1,0,96.25,512.45,1,0,1,1,0,1,1,2,0,0,0,0,0,0,1370.9231314432975,-858.4731314432975,62.961703124999964,33.288296875000036,0,0
1,0,0,1,23,0,1,0,2,2,0,2,0,0,1,0,1,40.65,947.4,0,1,0,0,1,1,1,0,1,1,0,1,2,1,3018.965635738831,-2071.565635738831,66.7036565324568,-26.053656532456806,1,0
1,0,1,1,15,1,0,2,1,1,1,1,1,1,2,0,0,19.35,278.85,0,1,0,0,1,0,1,7,1,2,1,2,1,0,3683.643191800877,-3404.793191800877,62.961703124999964,-43.61170312499996,1,0
1,0,0,0,60,1,2,1,0,0,2,0,2,0,2,1,0,89.55,5231.2,0,1,0,0,0,1,1,2,0,0,0,2,0,0,3683.643191800877,1547.5568081991228,62.961703124999964,26.588296875000033,5,0
1,0,0,0,3,1,0,2,1,1,1,1,1,1,0,1,1,20.75,67.1,0,0,1,0,1,0,1,7,0,0,0,0,1,1,1370.9231314432975,-1303.8231314432976,66.7036565324568,-45.953656532456804,0,0
1,0,1,1,66,1,2,2,1,1,1,1,1,1,2,1,1,25.3,1672.35,0,1,0,0,1,0,1,7,1,2,1,2,1,1,3683.643191800877,-2011.2931918008771,66.7036565324568,-41.40365653245681,5,0
0,0,0,0,7,1,0,0,2,2,2,0,0,0,0,0,0,61.4,438.9,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1370.9231314432975,-932.0231314432975,62.961703124999964,-1.5617031249999656,0,0
1,0,1,1,3,1,0,1,2,2,0,0,2,0,0,0,0,89.85,248.4,0,0,1,1,0,1,1,2,1,2,1,0,0,0,1370.9231314432975,-1122.5231314432974,62.961703124999964,26.88829687500003,0,0
0,0,0,1,4,0,1,0,2,2,2,0,2,2,0,1,0,57.2,223.75,0,0,1,1,1,1,1,0,1,1,0,0,0,0,1370.9231314432975,-1147.1731314432975,62.961703124999964,-5.761703124999961,0,0
0,0,0,0,38,1,0,2,1,1,1,1,1,1,2,0,0,20.3,743.05,0,1,0,0,1,0,1,7,0,0,0,2,1,0,3683.643191800877,-2940.5931918008773,62.961703124999964,-42.66170312499996,3,0
1,0,1,1,71,1,0,1,2,2,2,0,2,2,1,1,1,104.65,7288.4,0,1,0,0,0,1,1,2,1,2,1,1,0,1,3018.965635738831,4269.434364261168,66.7036565324568,37.9463434675432,5,0
0,1,1,0,71,1,2,0,2,2,2,2,0,2,2,1,1,82.7,5831.2,0,1,0,0,1,1,1,1,1,1,2,3,3,2,3683.643191800877,2147.5568081991228,66.7036565324568,15.996343467543198,5,0
1,0,0,0,3,1,0,2,1,1,1,1,1,1,1,1,0,19.45,69.25,0,1,0,0,1,0,1,7,0,0,0,1,1,0,3018.965635738831,-2949.715635738831,62.961703124999964,-43.51170312499997,0,0
1,0,1,1,31,1,2,0,0,0,0,0,0,2,0,0,1,59.7,1825.5,0,0,1,0,1,1,0,1,1,2,1,0,0,1,1370.9231314432975,454.5768685567025,66.7036565324568,-7.003656532456802,2,0
0,0,0,0,27,1,0,0,2,2,0,0,0,0,0,1,0,56.7,1652.95,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1370.9231314432975,282.02686855670254,62.961703124999964,-6.261703124999961,2,0
1,0,1,1,49,0,1,0,2,0,0,0,0,2,0,1,0,39.2,1838.15,0,0,1,1,1,1,0,0,1,2,1,0,0,0,1370.9231314432975,467.2268685567026,62.961703124999964,-23.76170312499996,4,0
0,0,1,1,72,1,2,1,0,2,2,2,2,2,2,1,1,109.2,7711.45,0,1,0,0,0,1,1,2,1,2,1,2,2,1,3683.643191800877,4027.8068081991228,66.7036565324568,42.4963434675432,5,0
1,1,1,0,67,1,2,1,0,2,0,2,2,2,2,0,1,102.9,6989.7,0,1,0,0,0,1,1,2,1,1,2,3,3,2,3683.643191800877,3306.0568081991228,66.7036565324568,36.1963434675432,5,0
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,0,19.55,19.55,0,0,1,1,1,0,1,7,0,0,0,0,1,0,1370.9231314432975,-1351.3731314432976,62.961703124999964,-43.41170312499996,0,0
0,0,0,0,18,1,0,0,0,0,2,0,0,0,0,1,0,50.0,892.7,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1370.9231314432975,-478.22313144329746,62.961703124999964,-12.961703124999964,1,0
0,1,1,0,65,1,2,1,2,0,2,0,2,2,0,0,1,105.25,6786.4,1,0,0,0,0,1,1,2,1,1,2,1,1,2,1370.9231314432975,5415.476868556702,66.7036565324568,38.546343467543196,5,0
1,0,0,0,15,1,2,1,0,0,0,0,0,0,0,1,0,76.0,1130.85,1,0,1,1,0,1,0,2,0,0,0,0,0,0,1370.9231314432975,-240.0731314432976,62.961703124999964,13.038296875000036,1,0
0,0,0,0,25,0,1,0,0,0,2,0,2,2,0,1,0,48.25,1293.8,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1370.9231314432975,-77.12313144329755,62.961703124999964,-14.711703124999964,2,0
1,0,1,1,24,1,2,2,1,1,1,1,1,1,2,0,0,24.2,609.05,0,1,0,0,1,0,1,7,1,2,1,2,1,0,3683.643191800877,-3074.5931918008773,62.961703124999964,-38.76170312499997,2,0
1,0,1,0,72,1,2,1,2,2,2,2,2,2,2,1,1,114.1,8086.4,0,1,0,0,0,1,1,2,0,1,1,2,2,1,3683.643191800877,4402.756808199123,66.7036565324568,47.39634346754319,5,0
0,0,0,0,9,1,0,2,1,1,1,1,1,1,0,0,1,20.15,238.15,0,0,1,0,1,0,1,7,0,0,0,0,1,1,1370.9231314432975,-1132.7731314432974,66.7036565324568,-46.553656532456806,0,0
0,1,1,1,28,0,1,0,0,2,0,0,0,2,1,1,0,39.1,1096.6,0,1,0,0,1,1,1,0,2,2,2,2,1,1,3018.965635738831,-1922.3656357388313,62.961703124999964,-23.861703124999963,2,0
0,0,0,0,11,1,2,2,1,1,1,1,1,1,1,0,0,25.2,245.15,0,1,0,0,1,0,1,7,0,0,0,1,1,0,3018.965635738831,-2773.815635738831,62.961703124999964,-37.76170312499997,0,0
1,1,1,0,71,1,0,1,0,2,2,2,0,2,2,1,1,95.5,6707.15,0,1,0,0,0,1,1,2,1,1,2,3,3,2,3683.643191800877,3023.5068081991226,66.7036565324568,28.796343467543196,5,0
0,0,1,1,48,0,1,0,0,0,0,2,0,0,0,1,1,29.5,1423.05,0,0,1,0,1,1,1,0,1,2,1,0,2,1,1370.9231314432975,52.12686855670245,66.7036565324568,-37.203656532456804,4,0
0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,24.8,24.8,1,0,0,1,1,1,0,0,1,1,2,1,1,1,1370.9231314432975,-1346.1231314432976,62.961703124999964,-38.16170312499996,0,0
0,1,1,0,2,1,0,1,0,0,0,0,0,0,0,1,0,69.3,153.8,0,0,0,1,0,1,0,2,1,1,2,1,1,1,1370.9231314432975,-1217.1231314432976,62.961703124999964,6.338296875000033,0,0
1,0,0,0,7,1,2,1,0,0,0,0,2,2,0,1,0,93.85,635.6,1,0,1,1,0,1,0,2,0,0,0,0,0,0,1370.9231314432975,-735.3231314432975,62.961703124999964,30.88829687500003,0,0
0,1,1,0,65,1,2,1,2,2,2,0,2,2,0,1,1,109.4,7227.45,0,0,0,0,0,1,1,2,1,1,2,1,1,2,1370.9231314432975,5856.5268685567025,66.7036565324568,42.6963434675432,5,0
0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,1,0,34.7,34.7,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1370.9231314432975,-1336.2231314432975,62.961703124999964,-28.26170312499996,0,0
1,0,0,0,21,1,2,1,0,0,0,0,0,0,0,0,0,75.3,1570.7,0,0,1,1,0,1,0,2,0,0,0,0,0,0,1370.9231314432975,199.77686855670254,62.961703124999964,12.338296875000033,1,0
1,0,1,1,11,1,2,1,0,0,0,0,0,0,0,1,0,74.35,834.2,1,0,1,1,0,1,0,2,1,2,1,0,0,0,1370.9231314432975,-536.7231314432975,62.961703124999964,11.38829687500003,0,0
0,0,0,0,31,1,2,1,0,0,0,0,0,0,0,1,0,76.05,2227.8,0,0,1,1,0,1,0,2,0,0,0,0,0,0,1370.9231314432975,856.8768685567027,62.961703124999964,13.088296875000033,2,0
0,1,1,0,68,1,2,1,2,2,0,0,0,2,1,1,1,96.55,6581.9,1,1,0,0,0,1,1,2,1,1,2,2,1,2,3018.965635738831,3562.9343642611684,66.7036565324568,29.846343467543193,5,0
0,0,1,1,23,1,0,0,2,2,0,2,0,0,1,1,0,57.75,1282.85,0,1,0,0,1,1,1,1,1,2,1,1,2,0,3018.965635738831,-1736.1156357388313,62.961703124999964,-5.211703124999964,1,0
1,0,0,0,10,1,0,0,0,0,0,0,0,0,0,1,0,45.55,402.6,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1370.9231314432975,-968.3231314432975,62.961703124999964,-17.411703124999967,0,0
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,0,19.5,19.5,0,0,1,1,1,0,1,7,0,0,0,0,1,0,1370.9231314432975,-1351.4231314432975,62.961703124999964,-43.461703124999964,0,0
1,0,0,0,16,1,0,2,1,1,1,1,1,1,0,0,1,20.25,327.45,1,0,1,0,1,0,1,7,0,0,0,0,1,1,1370.9231314432975,-1043.4731314432975,66.7036565324568,-46.453656532456804,1,0
1,1,0,0,1,1,2,1,0,0,0,0,0,0,0,1,0,75.75,75.75,1,0,0,1,0,1,0,2,1,0,1,1,1,1,1370.9231314432975,-1295.1731314432975,62.961703124999964,12.788296875000036,0,0
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,0,19.3,19.3,1,0,1,1,1,0,1,7,0,0,0,0,1,0,1370.9231314432975,-1351.6231314432976,62.961703124999964,-43.66170312499996,0,0
0,0,0,0,45,1,2,1,0,0,2,2,0,0,0,1,0,87.25,3941.7,1,0,1,1,0,1,1,2,0,0,0,0,2,0,1370.9231314432975,2570.7768685567025,62.961703124999964,24.288296875000036,3,0
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,70.25,70.25,1,0,1,1,0,1,0,2,0,0,0,0,0,0,1370.9231314432975,-1300.6731314432975,62.961703124999964,7.288296875000036,0,0
0,0,0,0,2,1,2,1,0,0,2,0,0,0,0,0,0,80.6,155.8,1,0,1,1,0,1,1,2,0,0,0,0,0,0,1370.9231314432975,-1215.1231314432976,62.961703124999964,17.63829687500003,0,0
1,1,1,0,27,1,2,1,2,0,2,0,0,0,1,1,0,85.9,2220.1,0,1,0,0,0,1,1,2,1,1,2,2,1,1,3018.965635738831,-798.8656357388313,62.961703124999964,22.93829687500004,2,0
1,0,1,1,54,1,0,2,1,1,1,1,1,1,2,0,1,20.4,1090.6,0,1,0,0,1,0,1,7,1,2,1,2,1,1,3683.643191800877,-2593.043191800877,66.7036565324568,-46.303656532456806,4,0
1,0,0,0,6,1,0,1,2,2,0,0,0,0,0,1,0,78.95,494.95,0,0,1,1,0,1,1,2,0,0,0,0,0,0,1370.9231314432975,-875.9731314432975,62.961703124999964,15.988296875000039,0,0
0,0,1,0,72,1,2,1,2,2,2,2,2,2,2,1,1,117.15,8529.5,0,1,0,0,0,1,1,2,0,1,1,2,2,1,3683.643191800877,4845.856808199123,66.7036565324568,50.4463434675432,5,0
0,0,1,0,11,1,2,1,0,0,2,0,2,2,0,1,0,99.5,1056.95,1,0,1,1,0,1,1,2,0,1,1,0,0,0,1370.9231314432975,-313.97313144329746,62.961703124999964,36.538296875000036,0,0
0,0,0,1,44,1,0,2,1,1,1,1,1,1,2,0,0,19.9,868.1,0,1,0,0,1,0,1,7,1,1,0,2,1,0,3683.643191800877,-2815.543191800877,62.961703124999964,-43.061703124999966,3,0
1,0,0,0,44,1,0,0,2,0,0,2,2,0,1,0,0,65.4,2774.55,0,1,0,0,1,1,1,1,0,0,0,1,2,0,3018.965635738831,-244.41563573883104,62.961703124999964,2.4382968750000416,3,0
0,0,1,1,29,1,2,2,1,1,1,1,1,1,2,0,0,26.1,692.55,0,1,0,0,1,0,1,7,1,2,1,2,1,0,3683.643191800877,-2991.0931918008773,62.961703124999964,-36.86170312499996,2,0
1,0,1,0,36,1,2,1,0,0,0,0,2,2,0,1,0,95.4,3474.2,0,0,1,1,0,1,0,2,0,1,1,0,0,0,1370.9231314432975,2103.2768685567025,62.961703124999964,32.43829687500004,3,0
1,0,0,0,21,1,0,0,2,0,2,0,2,0,0,0,1,65.35,1424.4,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1370.9231314432975,53.476868556702584,66.7036565324568,-1.3536565324568102,1,0
1,0,1,1,34,1,0,1,0,0,0,0,2,0,0,0,0,78.3,2564.3,1,0,1,1,0,1,0,2,1,2,1,0,0,0,1370.9231314432975,1193.3768685567027,62.961703124999964,15.338296875000033,2,0
1,0,0,0,44,0,1,0,2,0,2,0,2,2,1,1,0,54.0,2440.25,0,1,0,0,1,1,1,0,0,0,0,1,0,0,3018.965635738831,-578.7156357388312,62.961703124999964,-8.961703124999964,3,0
1,0,1,1,12,1,0,2,1,1,1,1,1,1,2,0,1,21.05,262.05,0,1,0,0,1,0,1,7,1,2,1,2,1,1,3683.643191800877,-3421.593191800877,66.7036565324568,-45.65365653245681,1,0
0,0,1,0,71,1,2,2,1,1,1,1,1,1,2,1,1,24.4,1725.4,0,1,0,0,1,0,1,7,0,1,1,2,1,1,3683.643191800877,-1958.243191800877,66.7036565324568,-42.303656532456806,5,0
0,0,1,1,14,1,0,1,0,0,0,0,0,0,0,0,0,70.2,1046.5,0,0,1,1,0,1,0,2,1,2,1,0,0,0,1370.9231314432975,-324.4231314432975,62.961703124999964,7.238296875000039,1,0
1,0,1,0,10,1,0,1,0,0,0,0,0,0,0,1,0,70.3,738.2,1,0,1,1,0,1,0,2,0,1,1,0,0,0,1370.9231314432975,-632.7231314432975,62.961703124999964,7.338296875000033,0,0
0,0,0,0,5,1,0,0,2,0,0,2,0,0,0,0,0,54.2,308.25,1,0,1,1,1,1,1,1,0,0,0,0,2,0,1370.9231314432975,-1062.6731314432975,62.961703124999964,-8.761703124999961,0,0
0,0,0,0,66,1,2,1,2,2,2,2,2,0,1,1,1,104.55,6779.05,0,1,0,0,0,1,1,2,0,0,0,1,2,1,3018.965635738831,3760.084364261169,66.7036565324568,37.84634346754319,5,0
0,0,1,1,59,1,2,2,1,1,1,1,1,1,2,0,0,25.45,1534.05,0,1,0,0,1,0,1,7,1,2,1,2,1,0,3683.643191800877,-2149.5931918008773,62.961703124999964,-37.51170312499997,4,0
1,0,1,0,70,1,2,1,0,2,2,2,0,2,2,1,1,98.7,6858.9,0,1,0,0,0,1,1,2,0,1,1,2,2,1,3683.643191800877,3175.2568081991226,66.7036565324568,31.9963434675432,5,0
0,0,0,0,3,1,2,1,0,0,0,0,0,0,0,0,1,74.4,215.8,1,0,1,0,0,1,0,2,0,0,0,0,0,1,1370.9231314432975,-1155.1231314432976,66.7036565324568,7.696343467543201,0,0
0,0,1,0,48,1,0,1,0,2,2,0,2,2,1,1,0,97.05,4692.95,0,1,0,0,0,1,1,2,0,1,1,1,0,0,3018.965635738831,1673.9843642611686,62.961703124999964,34.08829687500003,4,0
0,0,1,0,68,1,2,2,1,1,1,1,1,1,2,1,1,24.95,1614.9,0,1,0,0,1,0,1,7,0,1,1,2,1,1,3683.643191800877,-2068.743191800877,66.7036565324568,-41.7536565324568,5,0
0,0,1,1,38,1,0,2,1,1,1,1,1,1,2,1,0,19.95,756.4,0,1,0,0,1,0,1,7,1,2,1,2,1,0,3683.643191800877,-2927.243191800877,62.961703124999964,-43.01170312499997,3,0
1,0,1,1,70,1,2,0,0,2,2,2,2,2,2,1,1,85.95,5931.75,0,1,0,0,1,1,1,1,1,2,1,2,2,1,3683.643191800877,2248.106808199123,66.7036565324568,19.2463434675432,5,0
1,0,1,1,8,1,0,2,1,1,1,1,1,1,0,0,1,19.65,169.75,0,0,1,0,1,0,1,7,1,2,1,0,1,1,1370.9231314432975,-1201.1731314432975,66.7036565324568,-47.053656532456806,0,0
1,0,1,0,71,1,2,1,0,0,2,0,2,2,1,1,1,98.65,6962.85,0,1,0,0,0,1,1,2,0,1,1,1,0,1,3018.965635738831,3943.884364261169,66.7036565324568,31.9463434675432,5,0
0,0,0,0,6,1,2,1,0,0,0,0,2,2,0,1,1,93.55,536.4,1,0,1,0,0,1,0,2,0,0,0,0,0,1,1370.9231314432975,-834.5231314432975,66.7036565324568,26.846343467543193,0,0
0,0,0,0,57,0,1,0,2,0,2,2,0,0,1,1,1,41.1,2258.25,0,1,0,0,1,1,1,0,0,0,0,1,2,1,3018.965635738831,-760.7156357388312,66.7036565324568,-25.603656532456803,4,0
1,0,1,0,72,1,2,0,0,2,2,0,2,2,2,0,1,82.15,5784.3,0,1,0,0,1,1,1,1,0,1,1,2,0,1,3683.643191800877,2100.656808199123,66.7036565324568,15.446343467543201,5,0
1,0,0,0,12,1,2,1,0,2,2,0,2,2,0,1,0,106.7,1253.9,1,0,1,1,0,1,1,2,0,0,0,0,0,0,1370.9231314432975,-117.02313144329742,62.961703124999964,43.73829687500004,1,0
1,0,1,0,69,1,2,1,0,2,0,2,2,0,2,1,0,92.45,6460.55,0,1,0,0,0,1,1,2,0,1,1,2,2,0,3683.643191800877,2776.906808199123,62.961703124999964,29.48829687500004,5,0
0,1,1,0,64,1,0,1,2,2,2,0,0,2,1,0,1,97.0,6430.9,0,1,0,0,0,1,1,2,1,1,2,2,1,2,3018.965635738831,3411.9343642611684,66.7036565324568,30.296343467543196,5,0
1,0,1,0,71,1,2,1,2,2,2,0,2,0,2,1,0,99.0,6994.6,0,1,0,0,0,1,1,2,0,1,1,2,0,0,3683.643191800877,3310.9568081991233,62.961703124999964,36.038296875000036,5,0
0,0,0,0,15,0,1,0,2,2,2,2,0,0,1,0,0,45.9,693.45,0,1,0,0,1,1,1,0,0,0,0,1,2,0,3018.965635738831,-2325.5156357388314,62.961703124999964,-17.061703124999966,1,0
0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,70.6,70.6,0,0,0,1,0,1,0,2,1,0,1,1,1,1,1370.9231314432975,-1300.3231314432976,62.961703124999964,7.63829687500003,0,0
1,0,0,0,60,1,0,0,2,2,2,0,0,0,2,0,0,61.4,3638.25,0,1,0,0,1,1,1,1,0,0,0,2,0,0,3683.643191800877,-45.39319180087705,62.961703124999964,-1.5617031249999656,5,0
1,0,0,0,71,1,2,0,2,2,2,2,0,2,2,0,1,80.6,5708.2,0,1,0,0,1,1,1,1,0,0,0,2,2,1,3683.643191800877,2024.5568081991228,66.7036565324568,13.89634346754319,5,0
0,1,1,1,72,1,2,0,2,2,2,2,2,2,2,1,1,90.15,6716.45,0,1,0,0,1,1,1,1,2,2,2,3,3,2,3683.643191800877,3032.8068081991228,66.7036565324568,23.4463434675432,5,0
0,0,1,1,41,1,0,2,1,1,1,1,1,1,2,0,1,19.3,772.4,0,1,0,0,1,0,1,7,1,2,1,2,1,1,3683.643191800877,-2911.243191800877,66.7036565324568,-47.40365653245681,3,0
1,0,0,0,3,1,0,2,1,1,1,1,1,1,1,0,0,19.6,61.35,0,1,0,0,1,0,1,7,0,0,0,1,1,0,3018.965635738831,-2957.6156357388313,62.961703124999964,-43.36170312499996,0,0
0,0,1,0,72,1,2,1,0,2,2,2,2,2,1,1,1,108.5,8003.8,0,1,0,0,0,1,1,2,0,1,1,1,2,1,3018.965635738831,4984.834364261169,66.7036565324568,41.796343467543196,5,0
1,0,0,1,12,1,0,2,1,1,1,1,1,1,0,0,1,21.05,235.8,0,0,1,0,1,0,1,7,1,1,0,0,1,1,1370.9231314432975,-1135.1231314432976,66.7036565324568,-45.65365653245681,1,0
0,0,0,0,71,1,2,1,2,2,2,0,2,2,2,1,1,106.75,7283.25,0,1,0,0,0,1,1,2,0,0,0,2,0,1,3683.643191800877,3599.606808199123,66.7036565324568,40.046343467543196,5,0
1,0,1,1,7,1,0,2,1,1,1,1,1,1,0,1,1,20.25,174.7,0,0,1,0,1,0,1,7,1,2,1,0,1,1,1370.9231314432975,-1196.2231314432975,66.7036565324568,-46.453656532456804,0,0
0,0,0,1,25,1,0,2,1,1,1,1,1,1,0,0,1,20.05,471.7,0,0,1,0,1,0,1,7,1,1,0,0,1,1,1370.9231314432975,-899.2231314432975,66.7036565324568,-46.65365653245681,2,0
0,0,1,1,34,1,0,2,1,1,1,1,1,1,0,0,0,20.65,716.4,0,0,1,1,1,0,1,7,1,2,1,0,1,0,1370.9231314432975,-654.5231314432975,62.961703124999964,-42.311703124999966,2,0
1,0,0,0,63,1,2,2,1,1,1,1,1,1,2,0,0,25.25,1559.3,0,1,0,0,1,0,1,7,0,0,0,2,1,0,3683.643191800877,-2124.3431918008773,62.961703124999964,-37.711703124999964,5,0
0,0,0,0,52,1,0,0,2,0,2,2,0,0,1,0,1,57.95,3042.25,0,1,0,0,1,1,1,1,0,0,0,1,2,1,3018.965635738831,23.284364261168776,66.7036565324568,-8.753656532456802,4,0
1,0,1,1,70,1,0,0,2,2,2,0,2,2,2,1,1,80.15,5600.15,0,1,0,0,1,1,1,1,1,2,1,2,0,1,3683.643191800877,1916.5068081991226,66.7036565324568,13.446343467543201,5,0
0,0,1,1,47,0,1,0,2,2,2,0,2,2,2,1,1,60.0,2768.65,0,1,0,0,1,1,1,0,1,2,1,2,0,1,3683.643191800877,-914.993191800877,66.7036565324568,-6.7036565324568045,3,0
1,0,1,0,36,1,0,2,1,1,1,1,1,1,1,0,0,20.0,666.75,0,1,0,0,1,0,1,7,0,1,1,1,1,0,3018.965635738831,-2352.215635738831,62.961703124999964,-42.961703124999964,3,0
0,0,1,1,32,1,0,1,0,2,0,0,2,0,0,1,0,86.1,2723.75,0,0,1,1,0,1,1,2,1,2,1,0,0,0,1370.9231314432975,1352.8268685567025,62.961703124999964,23.13829687500003,2,0
1,0,1,1,42,1,0,0,2,2,0,0,0,0,0,0,0,54.5,2301.15,0,0,1,1,1,1,1,1,1,2,1,0,0,0,1370.9231314432975,930.2268685567026,62.961703124999964,-8.461703124999964,3,0
